"V1","Gene","A_1","B_1","vehicle_1","C_1","A_2","C_2","vehicle_2","C_3","B_2","A_3","B_3","vehicle_3"
32158,"TMED4",2108,1249,1069,1697,2678,1341,1885,1551,1469,1770,915,1805
32159,"RNA5SP116",594,448,389,480,805,350,399,455,463,489,492,439
32160,"HNRNPCP9",10221,3032,7151,9677,14360,7024,9836,7053,4560,7157,2737,8908
32161,"ITPKC",1163,588,666,1035,1373,962,738,732,630,893,511,765
32162,"LILRB1",1158,548,1048,1275,1794,927,1179,808,636,936,441,1149
32163,"LOXL3",6469,4641,5294,9125,7530,7674,6336,5401,5013,4909,4965,7014
32164,"RPS3AP4",4059,2611,3518,3820,5160,3350,3657,2879,3574,3068,2450,4060
32165,"SAP30L-AS1",101,86,304,309,206,212,325,127,153,107,79,250
32166,"HLA-DMB",2892,2819,1332,2132,4070,1609,1595,1269,2496,2573,1899,1713
32167,"UBE2L4",2975,1202,1540,2631,4080,2143,2310,1839,1339,2167,867,2259
32168,"XRRA1",1996,1693,1398,1515,2542,1250,1768,1563,1355,1871,1264,1625
32169,"MIR3135B",5815,4004,4245,5459,8532,5234,5301,5412,4498,4537,3325,5760
32170,"LINC00864",4042,1098,1947,3831,4975,2708,2727,2300,1616,2725,782,3166
32171,"CYCSP28",2512,1516,2300,3249,3145,2056,2722,1977,2199,1851,1703,3133
32172,"LSM4",2736,1999,1519,1642,3519,1875,1749,1326,2002,2069,1414,1864
32173,"DCAF8L1",1542,1130,986,1610,2119,1043,987,899,1172,1260,916,1162
32174,"BRD2-IT1",2336,934,1348,2211,2883,1325,1939,1464,1271,1683,917,1498
32175,"ARL5AP3",3161,2010,3215,3028,4389,2694,3517,2991,2487,2562,2019,2938
32176,"RN7SKP2",1849,2032,1069,1306,2513,1150,1296,855,1574,1612,1475,1199
32177,"KLHDC2",1089,1112,866,1023,1348,789,607,733,1205,1038,881,772
32178,"JAGN1",37,7,62,23,48,3,55,13,33,7,9,33
32179,"KRT8P23",592,119,530,434,537,324,659,465,194,363,105,586
32180,"NCOR1",1038,533,618,1095,1208,691,873,649,555,865,376,892
32181,"PAX9",1504,862,819,1222,1919,961,993,1173,884,1240,598,1099
32182,"ALG1L",0,0,0,0,0,0,0,0,0,0,0,0
32183,"FAM132B",22,16,25,4,21,17,16,17,19,16,19,16
32184,"PRDX2P2",3190,1679,1957,2943,4362,2059,2500,2464,2675,3416,1913,2317
32185,"CCDC151",250,78,185,243,238,191,162,144,103,137,38,134
32186,"RN7SL599P",5825,3237,819,3038,5726,1614,2369,2209,5978,5352,5349,2982
32187,"ELOVL6",0,0,0,0,0,0,0,0,0,2,0,0
32188,"LINC00381",2,19,0,4,4,4,7,13,0,7,7,3
32189,"MARK3",31,2,27,41,36,10,96,18,7,64,11,39
32190,"EEF1GP1",0,0,0,0,0,0,0,0,0,0,0,0
32191,"TRMT112P5",3,0,0,3,0,4,0,0,1,1,3,3
32192,"SCARA5",0,0,0,0,0,0,0,0,0,2,0,0
32193,"MIR4633",2737,3845,1267,3565,3558,2283,1733,2180,3735,2140,4354,2117
32194,"RNA5SP391",44,29,61,31,76,41,25,35,49,48,52,21
32195,"DEFA6",21,0,23,7,11,35,11,8,8,7,6,20
32196,"LINC00402",0,0,1,0,0,0,0,0,3,1,0,1
32197,"BRD9",0,0,0,0,0,0,0,1,0,0,0,0
32198,"SLCO1B3",1982,705,1263,1477,2174,1464,1475,1218,955,1194,552,1277
32199,"MTHFD2L",2097,169,571,1715,2442,1286,806,1062,589,1725,207,1589
32200,"NICN1-AS1",1183,558,786,938,1450,887,851,709,688,866,431,920
32201,"CYP3A52P",2567,1562,1768,2499,3716,1928,2269,2251,2042,1988,1635,1928
32202,"RPS27P26",1,0,0,0,1,0,0,1,0,1,0,0
32203,"MIR22HG",0,3,1,0,1,1,1,2,1,0,0,1
32204,"AKAP8L",0,0,0,1,0,0,0,1,0,0,0,0
32205,"MAPK14",0,0,0,0,0,0,0,0,0,0,0,0
32206,"OR7E89P",0,0,0,0,0,0,0,0,0,0,0,1
32207,"KRT18P25",0,0,0,0,0,0,0,0,0,0,0,0
32208,"HIRIP3",0,0,0,0,0,0,0,0,0,0,0,0
32209,"DEFB109P1",0,0,0,0,0,0,0,0,0,0,0,0
32210,"MIR1252",0,0,0,0,0,0,0,0,0,0,0,0
32211,"CYP8B1",0,0,0,0,0,0,0,0,0,0,0,0
32212,"RPS27P22",0,0,0,0,0,0,0,0,0,0,0,0
32213,"FAM225B",3059,4679,2046,5417,3906,2819,1777,3201,4767,1611,4338,2151
32214,"RNU1-67P",168,38,54,262,226,239,238,121,70,133,56,245
32215,"MIR548F4",1,2,0,2,1,3,0,6,2,2,0,3
32216,"MERTK",13,11,3,36,47,12,3,18,2,3,10,12
32217,"SLC9A3",1464,2290,724,1628,2190,1422,945,1123,1291,1505,1336,856
32218,"RCBTB2P1",8,5,6,7,8,5,9,12,15,17,4,1
32219,"RALGDS",61,6,62,103,109,48,16,25,32,20,9,23
32220,"C16orf58",35,25,29,38,161,77,17,18,33,19,11,21
32221,"LMAN1L",1258,726,818,1090,1812,691,954,433,923,1015,577,842
32222,"RN7SL340P",0,0,0,0,0,0,0,0,0,0,0,0
32223,"RN7SL443P",1501,816,998,1231,1933,880,1428,917,956,1250,711,1306
32224,"CAPSL",0,0,0,0,0,0,0,0,0,0,0,0
32225,"SERPINE3",0,0,0,0,0,0,0,0,0,0,0,0
32226,"GRK6P1",0,0,0,0,0,0,0,0,0,0,0,0
32227,"HMGN1P11",28,32,44,12,47,17,13,30,27,20,12,23
32228,"RSL24D1P2",154,77,85,74,154,45,53,34,55,93,26,39
32229,"RPL36P20",39,137,59,325,34,323,65,344,30,21,32,66
32230,"PPP1R8",0,0,5,11,0,5,1,0,0,3,0,0
32231,"PTP4A1P6",8113,2673,6396,7463,12147,6592,6571,4468,3608,5771,2400,6395
32232,"ABCB10",1206,974,895,942,1624,859,601,877,899,939,732,596
32233,"NOB1",3532,977,2033,3206,3924,2260,2566,1755,1221,2241,730,2803
32234,"SQSTM1",2495,1298,1657,1998,3715,2003,2001,1548,1598,2072,1084,2309
32235,"HNRNPA1P18",383,147,267,348,531,232,347,233,159,294,122,263
32236,"MIR550A1",90,97,73,72,124,35,50,34,61,98,81,59
32237,"TICAM2",0,0,0,0,0,0,0,0,0,0,0,0
32238,"HAO1",6,49,26,38,39,12,42,32,20,19,25,16
32239,"ENSA",116,9,110,120,88,130,148,128,35,90,1,110
32240,"KIAA1324",10303,4928,6242,10149,16222,8455,7869,5449,5558,7383,3982,9263
32241,"B4GALT4-AS1",1023,365,846,931,1145,660,813,569,468,603,291,781
32242,"SPOCK2",0,0,0,0,0,0,0,0,2,0,0,0
32243,"C16orf47",6,0,3,11,11,2,5,2,5,1,0,11
32244,"BRD7P6",11,5,10,4,10,3,1,2,5,17,4,0
32245,"SIK3-IT1",1278,2218,1458,1075,2000,947,723,936,1987,1370,1897,814
32246,"PASK",1138,1441,897,965,1653,895,640,939,1427,1101,1055,615
32247,"RN7SL576P",1224,2347,1682,753,2134,691,501,633,1951,1761,1594,540
32248,"RN7SKP282",2060,3272,2045,1163,3148,838,802,377,2221,2652,1773,864
32249,"RNA5SP141",750,972,995,571,1000,384,442,375,1142,689,938,445
32250,"CD84",1703,2326,1443,1394,2268,1401,998,1558,1949,1700,1807,968
32251,"ABCC2",6,0,21,3,8,2,22,3,2,9,0,7
32252,"TIMM8B",233,593,227,158,343,136,241,168,383,273,474,201
32253,"BNC2",6363,1792,3880,6092,9838,4070,4384,2916,2474,4044,1730,4068
32254,"MICAL3",5215,5118,2905,3761,6532,2727,4252,4875,4751,4707,4672,3539
32255,"RNU6-862P",2867,1080,2497,2361,4077,2101,2717,1678,1887,2258,1120,2687
32256,"AGPAT3",2,2,1,4,0,0,0,2,0,2,0,1
32257,"TNPO2",3742,1922,2295,3791,5038,2922,2965,2436,2530,2895,1544,3053
32258,"MIR4456",0,0,0,0,0,0,0,0,0,0,0,0
32259,"GTPBP6",43,16,11,30,70,49,53,30,17,23,31,34
32260,"RN7SL77P",0,0,0,0,0,0,0,0,0,0,0,0
32261,"NPM1P12",0,0,0,0,0,0,0,0,0,0,0,0
32262,"PTMAP1",0,0,0,0,0,0,0,0,0,0,0,0
32263,"EMC8",0,0,0,0,0,0,0,0,0,0,0,0
32264,"FOXL2",0,0,0,0,0,0,0,0,0,0,0,0
32265,"TBC1D30",7826,7639,7413,8193,13251,6991,6729,7100,7748,6486,5930,7201
32266,"ZNF132",83,66,58,36,84,51,28,54,54,73,73,32
32267,"TFP1",0,0,0,0,0,0,0,0,0,0,0,0
32268,"CHPT1",426,262,331,355,511,286,265,367,279,362,221,266
32269,"COX17",0,0,0,0,1,1,1,0,0,1,0,0
32270,"RNA5SP162",3018,2236,2229,3039,3816,2260,3189,2662,2803,2263,2170,3175
32271,"RNU6-578P",8514,2854,4458,8107,10157,5167,4606,6470,3933,5748,2103,5766
32272,"CD2BP2",7460,5753,7153,6289,9058,5020,7122,7781,6504,6322,5859,6491
32273,"TMEM185A",116,112,44,170,164,137,58,83,99,70,99,50
32274,"RNA5SP65",20,16,20,43,9,14,12,28,18,17,13,21
32275,"VPS26B",1466,576,1055,1433,1994,1115,993,789,546,1018,438,1072
32276,"GAPDHP20",381,154,274,334,514,205,327,295,201,299,225,306
32277,"RNU6-1305P",3534,2204,1718,2944,4461,1842,2373,1076,1933,2682,1821,2468
32278,"MRPS35",0,0,0,0,0,0,0,0,0,0,0,0
32279,"HTT-AS",43,32,38,41,54,16,36,37,29,21,20,26
32280,"TRIM62",0,1,3,1,0,1,0,2,0,0,2,0
32281,"MIR149",2093,216,1307,1387,1942,1038,1824,935,481,1115,164,1786
32282,"RARRES2P9",879,1205,1322,827,1628,764,684,526,986,1001,930,661
32283,"HNRNPKP1",15960,7292,10129,15917,21183,13111,14838,11246,9731,11382,5876,16298
32284,"SCARNA21",1543,698,898,1247,1825,871,923,707,786,1054,479,1218
32285,"API5",12,9,14,1,5,5,0,2,5,10,11,0
32286,"GNA12",1557,720,1359,1486,1676,940,1842,1330,779,1145,545,1677
32287,"LYSMD1",2155,1283,1569,1938,2697,1838,1742,1981,1657,1434,1224,1952
32288,"ATL2",0,0,0,0,0,0,0,0,0,3,0,0
32289,"DIO1",4,8,7,8,20,11,7,2,3,9,10,1
32290,"RPS26P56",852,614,1698,1787,1111,1316,2132,797,1004,594,909,2042
32291,"AGFG2",538,471,317,324,677,243,263,189,388,538,407,241
32292,"KTI12",1116,682,754,957,1473,704,891,733,922,940,600,926
32293,"ADAMTS14",797,994,1130,1416,1125,1049,1541,801,1303,510,1992,1588
32294,"OR8G5",230,218,195,265,356,190,215,241,192,196,230,228
32295,"LMO3",7487,6116,5938,6899,12121,5652,5816,4210,5104,6390,4265,5435
32296,"LINC01036",240,415,244,173,257,146,135,155,321,250,260,143
32297,"USP17L4",1043,271,943,1001,1263,793,1384,665,398,612,212,1291
32298,"FAM21FP",389,157,166,345,525,184,196,151,310,374,168,231
32299,"FPR1",3876,1696,3126,3333,5603,2646,3182,2087,2212,2724,1581,2961
32300,"MIR548I3",8957,5199,9328,10041,8320,6953,12391,8968,7814,5490,5772,11594
32301,"SOS2",648,280,806,562,800,556,559,627,240,534,239,656
32302,"RPL27",798,406,672,988,1033,568,840,463,348,568,235,791
32303,"RPL24P4",1280,750,671,996,1615,893,674,586,869,868,602,793
32304,"RPL17P12",0,0,0,1,3,7,1,0,0,1,2,1
32305,"POLDIP2",663,344,413,498,770,318,608,572,416,458,274,661
32306,"PSTPIP2",1551,614,1288,1437,2089,1014,1487,1313,824,1134,602,1194
32307,"CACNA1S",2119,615,1942,2484,2389,1649,2682,1563,930,1302,664,2713
32308,"IGSF1",1771,375,847,1473,2210,1036,1254,666,550,1112,306,1335
32309,"AANAT",1272,1609,853,1093,1886,984,935,1190,1413,1404,1179,987
32310,"TPT1P9",9494,4663,7931,10263,16040,9508,6407,5717,7362,5402,3708,7128
32311,"CDC27",1501,854,839,1148,1866,1005,1112,991,1047,1040,627,1161
32312,"PCDH19",244,52,156,181,361,127,211,91,89,185,68,203
32313,"RNU6-47P",1268,616,618,833,1516,851,941,512,569,995,448,785
32314,"TUT1",0,6,0,0,6,0,1,1,0,0,0,0
32315,"NHLRC3",4559,1767,4072,4301,5172,4307,4183,3445,2780,2879,1667,4416
32316,"MIR1587",417,443,513,311,600,261,213,183,500,497,422,193
32317,"HIST2H2AA3",0,0,0,0,0,0,0,0,0,0,0,0
32318,"RNF133",590,319,346,429,615,377,455,450,364,467,355,467
32319,"FAM133CP",820,291,638,415,1056,364,819,525,500,662,296,720
32320,"C12orf66",3376,3122,3153,3290,5455,2589,2776,2327,3030,3372,2685,2890
32321,"CELA2A",4141,3181,3124,3143,4966,2092,2293,2138,3307,3834,2626,2560
32322,"TCEB1P8",420,535,300,194,551,223,238,228,394,361,458,251
32323,"MTND1P23",4085,3549,2531,2720,4898,1929,2044,2218,2932,3617,2353,2216
32324,"SMIM7",727,452,646,661,1136,575,432,445,608,569,377,519
32325,"ANKFN1",2723,1329,1316,1661,3338,1657,1769,1804,1684,1916,1304,1899
32326,"MAP3K2",1377,283,1112,992,1361,714,1113,738,637,719,204,1270
32327,"TM6SF1",0,0,0,5,1,0,0,0,2,0,3,1
32328,"CHL1",5,0,4,12,0,0,1,0,0,0,0,0
32329,"TRGV7",11,4,5,27,12,11,12,7,3,14,17,12
32330,"IGHV1OR15-9",237,107,255,199,639,290,262,166,256,200,98,250
32331,"FAM72B",1349,547,649,943,1772,829,908,603,560,920,362,1083
32332,"TMEM212-AS1",5,0,0,0,0,0,0,0,0,6,0,5
32333,"WBP1L",2661,1554,1140,1460,2651,1393,1571,1448,1581,2193,1584,1742
32334,"FYTTD1",354,152,159,235,397,222,331,163,197,259,117,257
32335,"LRRC26",1084,769,726,762,1338,715,852,648,756,923,608,775
32336,"ZFPM1",1142,1123,1386,1319,1522,1261,1507,1427,1150,952,1036,1457
32337,"CHMP4A",1685,1063,1790,1767,2228,1209,2022,1442,970,1411,980,1705
32338,"PDIA6",1401,118,871,757,1409,780,1163,775,362,789,121,1183
32339,"GAR1",772,285,685,636,883,561,798,604,496,549,331,682
32340,"LILRA1",40,36,44,59,115,66,36,29,46,44,38,29
32341,"HSPB3",605,498,316,568,803,470,474,309,515,469,356,466
32342,"MARK2P14",5544,1619,4439,5084,6837,3878,5599,3098,2460,3918,1298,5291
32343,"ENPP5",1,0,0,0,0,0,0,0,0,0,0,0
32344,"OR1AC1P",334,397,301,248,388,333,278,342,493,278,390,292
32345,"SEC11C",3942,3005,3111,2970,4847,2365,3557,3647,3071,3322,2609,3151
32346,"MIR3154",0,0,0,0,0,0,0,0,0,0,0,0
32347,"SNORD115-1",0,0,0,0,0,0,0,0,0,0,0,0
32348,"KRT8P43",1,2,0,3,0,0,1,0,1,0,0,0
32349,"STK10",0,3,4,0,2,8,3,0,1,5,0,1
32350,"MXRA7",409,223,425,443,596,283,560,395,283,334,269,418
32351,"POLR3DP1",1296,1039,1566,1240,1214,1001,914,628,1342,959,688,1153
32352,"SNORD33",376,365,207,230,420,168,217,170,374,382,319,207
32353,"TCEAL4P1",971,457,478,888,1249,498,792,713,543,864,420,847
32354,"BIRC7",41,19,10,3,14,10,10,10,14,24,19,5
32355,"RPL21P110",0,0,0,0,0,0,0,0,0,0,0,0
32356,"SETP22",11,13,20,34,36,18,25,21,12,24,17,14
32357,"MTND2P5",774,463,345,495,941,308,357,451,379,668,280,400
32358,"AGAP11",6234,4525,3862,4942,9665,3152,4620,3627,4952,5960,3783,4656
32359,"GPR173",991,430,745,949,1125,674,812,949,475,615,398,697
32360,"RN7SL465P",3789,700,2186,3181,5941,2949,2152,2054,1093,1997,545,2707
32361,"GPN3",27,4,0,6,38,5,2,1,9,22,16,4
32362,"C15orf38",60,45,29,25,82,25,25,20,49,42,54,18
32363,"CCDC14",33,16,13,13,15,29,13,20,11,20,14,14
32364,"RN7SKP114",0,0,0,0,0,0,0,0,0,0,0,0
32365,"GZMA",2,0,0,2,2,0,0,0,0,0,2,0
32366,"HOXD-AS2",0,0,0,0,0,0,0,0,0,0,0,0
32367,"REEP6",0,0,0,0,0,0,0,0,0,0,4,0
32368,"OR10AD1",1,0,0,0,0,0,0,0,0,0,0,1
32369,"A4GNT",90,216,390,272,219,92,820,382,84,206,157,348
32370,"EEF1GP2",11,8,10,11,21,8,21,14,6,8,0,4
32371,"CSN2",0,0,0,0,0,0,0,0,0,0,0,0
32372,"F2RL2",0,0,0,0,2,0,0,1,0,0,3,0
32373,"UBA5",3,4,0,1,2,1,0,2,2,1,2,2
32374,"RNU6-378P",0,0,0,0,0,0,0,0,0,0,0,0
32375,"NFE2",22,25,68,65,15,57,57,17,36,31,49,39
32376,"SLC25A15P2",5,0,0,0,0,0,0,0,0,0,0,0
32377,"RNU11-5P",5868,8082,3656,9147,12680,5370,6880,6462,7163,5127,6067,8115
32378,"GOT1",815,543,363,557,991,458,421,452,521,524,442,416
32379,"PTPRO",22,16,38,8,31,20,20,20,30,32,30,19
32380,"UBE2L3",48,105,64,69,88,69,76,46,94,71,121,45
32381,"TAF1C",6180,2497,5419,4674,7053,3317,4719,2868,3089,4347,1670,4885
32382,"MIR613",2486,1631,1725,2107,3401,1539,2075,1106,1545,2230,1477,1901
32383,"CHIAP3",1584,1575,1113,1682,2050,1220,1521,1638,1536,1439,1481,1535
32384,"CEACAM22P",2,1,2,1,0,3,0,2,0,0,0,2
32385,"MIR3153",7,11,1,2,1,1,2,0,2,0,2,0
32386,"ID1",38979,20991,27095,36068,59513,29367,33822,20732,23100,33008,17054,35170
32387,"RNU6-574P",394,110,304,341,623,158,255,324,289,351,150,294
32388,"RNU6-728P",1125,525,487,1677,1946,958,438,922,731,1043,446,755
32389,"AKR1B1P7",4935,3922,2643,3382,6537,2852,3240,2873,4025,4521,3547,3101
32390,"TEN1",6,3,8,91,55,40,9,12,21,6,4,11
32391,"SLC43A1",2,0,5,0,6,7,1,4,0,0,0,0
32392,"TMC1",9,1,20,16,21,34,11,5,6,4,0,13
32393,"MARCKSL1P1",75,38,91,34,38,67,62,102,22,40,25,45
32394,"STXBP3",3018,1765,3656,4357,4257,3173,4462,1971,2602,2186,1428,4640
32395,"NRON",1602,426,973,1646,2054,1241,1490,1555,574,1515,842,1370
32396,"MIR504",6970,2396,4185,6489,9814,4841,6216,2442,3519,5282,1947,6283
32397,"SCCPDH",1338,1313,1978,3199,1871,2313,3291,1196,1809,905,1190,3301
32398,"CHST13",14,17,21,33,23,9,25,13,1,34,10,19
32399,"SF3B4",32,13,9,17,28,9,7,16,13,25,7,14
32400,"SERF2",0,0,0,0,0,0,0,0,0,0,0,0
32401,"NPM1P48",6,17,12,21,13,3,15,13,28,12,10,4
32402,"SLC25A14P1",9,4,20,19,28,20,31,1,10,2,10,17
32403,"PASD1",15,3,14,25,25,32,3,19,9,7,3,27
32404,"MT-TW",0,0,0,0,0,2,1,0,0,0,0,0
32405,"MIR4725",0,4,0,0,0,1,0,1,1,0,0,0
32406,"8-Mar",63,74,39,89,63,50,45,49,81,101,41,46
32407,"C6orf123",121,84,116,76,107,30,59,32,70,129,53,75
32408,"TNFRSF4",146,37,62,159,179,124,62,55,169,60,59,86
32409,"MUC13",146,186,76,128,205,70,63,146,138,97,184,87
32410,"MIR3908",711,2343,316,449,814,294,531,279,1232,716,1000,411
32411,"C15orf56",2,1,0,1,0,2,3,5,12,6,7,1
32412,"RN7SL412P",1,2,5,14,29,9,31,13,2,14,3,7
32413,"PCYT2",0,0,10,3,1,4,10,6,1,0,1,10
32414,"RNU6-648P",1,5,8,18,11,8,37,5,3,2,9,10
32415,"SH3BGRL2",700,1826,721,2159,1705,1232,565,911,1133,397,848,819
32416,"LINC00598",0,0,0,0,0,0,0,0,0,0,0,0
32417,"ISX",4,0,7,3,3,7,11,0,0,1,1,6
32418,"SEMA3G",588,431,393,1315,853,778,433,599,306,536,272,571
32419,"AIMP1",1,3,3,5,9,0,0,0,0,4,0,0
32420,"LINC00701",568,315,411,346,710,262,448,487,377,600,250,418
32421,"MIR579",1019,806,777,863,1136,595,1027,706,871,795,670,949
32422,"TMCC3",746,506,471,682,852,424,668,694,408,650,228,599
32423,"CHCHD3P2",0,0,0,0,0,0,0,0,0,0,0,0
32424,"XPNPEP2",481,187,249,398,463,316,301,174,169,319,121,363
32425,"ACER2",2859,1443,2095,2326,3270,2198,2329,1947,2472,1999,1472,2277
32426,"RAP1AP",1134,812,1456,984,1446,924,939,730,673,1079,586,797
32427,"RNU6-1202P",7634,2963,5924,8604,9891,6404,6664,7184,4093,5719,2671,5648
32428,"CYP2C19",52,24,69,60,97,49,110,51,46,51,16,103
32429,"INF2",2,0,1,5,4,4,5,2,0,5,0,2
32430,"RNU1-35P",14,6,39,75,23,55,112,69,9,25,0,82
32431,"AKR1B10P1",8,10,23,18,9,20,38,12,8,7,0,19
32432,"RPS24P17",2106,658,1716,1723,2296,1637,1689,1540,1074,1317,562,1457
32433,"SPRR2F",2,0,0,2,2,0,0,0,0,0,0,1
32434,"ENPP7",38,18,14,67,55,80,13,14,20,19,23,21
32435,"SDAD1P3",2572,2357,2520,5631,3878,4087,2818,3578,1971,1868,1775,3071
32436,"HNRNPR",971,186,969,881,1429,1093,545,306,498,461,196,936
32437,"MAGI1-IT1",0,0,0,0,0,0,0,0,0,0,0,0
32438,"ETFA",3,0,11,5,8,14,6,4,9,1,4,6
32439,"HS6ST1P1",1793,1324,1366,4045,2016,2068,1251,1953,1263,1334,789,1221
32440,"BMP2KL",0,0,0,0,0,0,0,0,0,0,0,0
32441,"GOLGA8R",482,613,303,604,732,380,524,514,505,487,514,510
32442,"PIN4P1",8166,3828,4300,8450,10914,4997,5317,4520,4294,6055,2723,5182
32443,"VWA7",0,3,2,2,1,1,8,0,0,1,1,4
32444,"ZNF35",4260,2654,2246,3782,5537,2849,2675,2120,2712,3017,2014,3249
32445,"ZNF101P1",316,91,142,260,313,256,136,161,91,223,67,140
32446,"RPL3",8,0,2,1,2,2,0,0,1,4,2,0
32447,"OR4S2",0,0,0,0,0,0,0,0,0,0,0,0
32448,"OR8D4",2680,2701,2439,2566,3663,2007,2481,1975,2885,1937,2632,2293
32449,"PF4",17,13,13,12,0,9,5,5,7,8,13,3
32450,"CT47A4",0,0,0,0,0,1,0,0,0,0,0,0
32451,"NFIB",0,0,0,0,0,1,0,0,0,0,0,0
32452,"RPL17P42",0,0,0,0,0,1,0,0,0,0,0,0
32453,"IQCF3",0,0,0,0,0,1,0,0,0,0,0,0
32454,"GAPDHP60",0,0,0,0,0,1,0,0,0,0,0,0
32455,"CPXM1",0,0,0,0,0,0,0,0,0,0,0,0
32456,"RPS17P17",0,0,0,0,0,0,0,0,0,0,0,0
32457,"RN7SL619P",0,0,0,0,1,0,0,0,0,0,0,1
32458,"NSDHL",0,0,0,0,0,0,0,0,0,0,0,0
32459,"SWI5",42430,24603,21630,43416,46840,27345,22397,32456,26357,26851,18576,28272
32460,"IGLV11-55",8,22,2,4,10,0,0,0,14,9,10,0
32461,"THAP5",0,5,0,0,0,0,0,0,0,0,1,0
32462,"STX5",0,0,0,0,0,0,0,0,0,0,0,0
32463,"CMAS",0,0,0,0,0,0,0,0,0,1,0,0
32464,"TPRX1",298,20,93,131,261,205,222,77,43,148,62,223
32465,"ANKRD65",0,2,0,1,1,1,2,0,0,0,1,0
32466,"HMGB3P20",0,0,0,0,0,0,0,0,0,0,0,0
32467,"FAM90A26",3290,2011,1983,3226,4787,2221,2359,2438,1932,2400,1547,2286
32468,"GAMTP2",0,0,0,0,0,0,0,0,0,0,2,0
32469,"RNU6-1263P",0,0,0,0,1,0,0,0,0,3,0,0
32470,"IER2",0,0,0,0,4,0,0,0,0,0,0,0
32471,"DPH3P2",0,0,0,0,0,0,0,0,0,0,0,0
32472,"ASMTL",1,3,0,0,2,0,2,0,0,0,17,0
32473,"NPM1P37",192,128,338,303,390,167,475,215,119,134,91,369
32474,"PKD1L3",0,0,0,0,0,0,0,0,0,0,0,0
32475,"SERPINF1",8,11,13,16,10,17,1,5,3,13,29,1
32476,"PRLR",8,1,12,1,7,0,3,0,0,10,1,5
32477,"RCOR2",51,23,59,60,82,49,68,37,34,38,31,62
32478,"FAM197Y9",0,6,2,1,1,8,2,0,1,1,1,0
32479,"ZNF734P",308,273,231,391,450,213,206,212,300,254,292,248
32480,"MFAP1",127,79,116,153,194,99,92,86,95,87,71,61
32481,"IL1RAP",30,7,58,71,82,18,78,32,19,35,8,47
32482,"SMYD1",0,0,0,0,0,0,0,0,0,0,0,0
32483,"MIR656",0,0,0,0,0,0,0,0,0,0,0,0
32484,"ZNF337",0,0,0,0,0,0,0,0,0,0,0,0
32485,"CCDC144B",0,0,0,0,0,0,0,0,0,0,0,0
32486,"EDA",0,0,0,0,0,0,0,0,0,0,0,0
32487,"BTNL10",0,0,0,0,0,0,0,0,0,0,0,0
32488,"MIR381",427,301,277,476,526,302,367,367,392,334,334,304
32489,"IGHV3OR16-7",1813,967,950,1422,2646,1207,1203,964,1359,1449,705,1284
32490,"CCDC144NL",2817,1334,1879,2135,3538,1959,2004,1561,1519,1858,1151,2441
32491,"RFPL1",0,0,0,0,0,0,0,0,0,0,0,0
32492,"PALD1",1673,1213,1189,1253,2263,854,968,1287,1236,1461,956,1155
32493,"MTND1P30",8885,3039,5346,7489,10397,5041,6486,4603,3117,5781,2085,5213
32494,"PGLYRP2",872,398,599,791,1006,423,693,370,390,558,397,681
32495,"CYP7A1",2144,867,1229,1694,2983,1667,1648,944,1234,1219,687,1699
32496,"HGFAC",5112,2417,3101,4598,6547,3852,4635,3412,2607,3180,1812,4726
32497,"ING1",3444,1389,2537,3061,4766,2388,3304,1713,1815,2359,1049,2890
32498,"LINC00958",8682,2997,7847,8640,12109,7210,9208,5962,3953,5786,2298,8776
32499,"RPS26P47",19,6,26,26,25,26,15,6,1,9,1,32
32500,"TRAJ57",5139,1270,4576,3386,5458,2473,6364,1663,1553,3424,1064,5030
32501,"RN7SL152P",3300,1943,2009,1994,4137,1581,2273,1797,2319,2774,1710,2405
32502,"VARS2",217,66,273,130,211,123,179,102,95,161,54,170
32503,"PDZD11",409,267,332,419,369,293,409,386,308,262,178,464
32504,"CCDC157",248,60,236,248,334,252,344,278,124,229,60,257
32505,"OR8B3",19351,6539,12677,14074,23177,11612,17050,11814,9200,13102,5894,16479
32506,"TNFRSF12A",25084,9324,15859,19378,27489,14245,19195,18308,12937,16226,8803,22178
32507,"MIR3620",514,304,469,435,497,305,673,409,276,345,266,535
32508,"PRR24",8,0,3,3,5,10,5,8,0,4,0,7
32509,"LINC00114",16,0,9,4,13,7,8,7,5,6,3,13
32510,"KDM5C",2,0,0,5,4,1,3,3,0,4,0,1
32511,"UQCRBP3",6,0,7,8,6,4,1,9,2,4,0,6
32512,"SLC25A46",4,0,10,5,10,3,11,6,1,17,3,4
32513,"GATAD2A",986,538,546,670,1229,621,632,247,543,647,452,589
32514,"CLSTN2-AS1",8660,2298,4287,7223,10058,5618,6500,4051,3208,5617,1436,7443
32515,"BRD1",433,252,239,377,651,239,360,231,322,307,210,364
32516,"MYO1A",754,586,886,668,1385,846,1053,577,817,712,483,949
32517,"OR5BH1P",0,0,0,0,0,0,0,0,0,0,0,0
32518,"CCDC67",2,9,5,9,0,1,0,3,6,7,5,0
32519,"RNU1-34P",435,283,205,351,572,236,274,210,262,298,206,326
32520,"PI16",59,8,39,42,53,34,26,12,8,12,3,23
32521,"GCKR",5744,3092,2578,5257,7304,3431,4536,3764,4447,4590,2612,5005
32522,"PRCC",728,478,554,497,648,397,596,585,453,565,446,467
32523,"DSCC1",359,200,287,328,510,329,297,243,233,283,164,273
